OrderID,OrderDate,ProductName,Category,Sales,Quantity,CustomerName,Region
e02a35e9-ae6b-4c8e-8864-4581b8577478,2024-03-03,for,Toys,116.56,4,Randall Salazar,North
de386aeb-ea96-4be6-a99c-f16b5a7583c0,2023-11-30,official,Books,142.38,8,Corey Burns,North
d8a1a546-54a6-487c-a72e-aa36e642965c,2023-08-21,within,Books,114.01,3,Amber Wright,West
95be263b-0253-4c8c-91f0-c570bf5545ce,2024-02-23,describe,Electronics,100.94,7,Edward Barnett,East
27fa8b8a-909b-471c-8d1f-0a7fd0fce922,2024-11-22,huge,Home,149.01,7,Leslie Douglas,North
4a8b77da-5cfa-48b1-9836-78eef3ca5f64,2023-11-12,under,Books,361.79,10,John Griffith DDS,South
7eaf1679-52b0-4994-8b1d-d9fda02ebb76,2024-10-17,author,Clothing,406.95,10,John Jones,West
6e566274-99c7-4bea-a756-264dc8649f78,2024-12-05,language,Electronics,100.42,8,Paul Zavala,North
c9d0a7f4-0042-4fc6-ab87-71dffccae6b8,2024-01-03,amount,Books,355.48,10,Jeremy Thomas,East
711fa10a-0b29-45c6-918f-f3582408c3c2,2023-10-12,and,Toys,220.66,6,Stacy Brown,East
0262a5aa-edec-41ef-9762-762620379089,2023-06-14,study,Electronics,59.02,3,Christine Taylor,South
e8ef99e9-7afc-40cd-b8bc-6621f2d7fe55,2024-06-02,wish,Home,163.75,6,Donna Miller,North
a9afa87a-d181-49bf-aa09-9a46f25a3c68,2023-03-04,benefit,Electronics,270.63,3,Shelia Silva,East
9cb9f9aa-bf4d-4eaa-81f2-005bc7537df5,2024-07-11,home,Toys,93.95,10,Melissa Medina,South
efa2ce12-8c83-4848-91fb-a56e300a2187,2023-02-25,account,Electronics,57.23,3,Justin Ramirez,West
d48457df-f325-4f2d-8759-5b016c835975,2024-08-29,financial,Electronics,306.47,10,Martin Lester,South
10339310-2b7b-4e99-878f-40ed2c805ac7,2024-04-25,for,Toys,132.38,9,Jeffrey Miles,West
94665d45-284b-4bcd-a3af-11d0a8ab29f1,2023-03-05,article,Toys,481.9,1,David Townsend,North
a1d33772-8101-4c5b-b110-397a1c2c7a34,2024-01-22,ability,Toys,381.7,10,Amber Bennett,North
627b9de7-9ae4-45e0-8b1d-c2f8cbf1f93c,2023-01-07,alone,Clothing,384.66,8,Autumn Shepard,North
4fb7c3bb-4408-404c-af44-6806c1378e75,2024-10-18,probably,Toys,166.84,9,Larry Jones,South
c74dd25c-6dbf-459c-837d-975248f3531c,2024-05-20,animal,Electronics,332.03,10,Charles Gill,North
47caf779-b7c9-4da8-91db-32f8fda834ea,2024-03-21,clearly,Books,167.21,3,Stephanie Robinson,North
86fadb0e-89b1-40d4-8218-ca25f23db306,2024-01-27,two,Books,233.88,7,Susan Barrett,East
579e9a46-fd76-4f63-9163-de1d8df7a267,2023-09-08,phone,Electronics,108.15,10,Jerry Rivera,East
6e83a7b2-c857-48c3-b4a0-697630a31251,2024-07-16,trip,Books,404.21,5,Amy Hopkins,East
01847803-d840-4ccb-a446-eceecaa0a679,2024-09-19,condition,Electronics,482.17,9,Anthony Perez,East
c8dec9ab-27c3-4784-82e7-448cc0037457,2024-04-01,many,Toys,208.5,1,Patricia Baker,East
c81236e6-ec77-4fc8-b38e-5adba93fa902,2023-03-09,range,Home,286.24,2,Dean Fitzpatrick,West
76d142d0-5c66-49bb-a257-4c5a903374bf,2024-11-23,beat,Home,277.91,10,Angela Hardy,South
e994f3e6-8fc4-4dd3-894f-7d5af313c0b0,2024-03-06,pay,Books,427.19,3,Sarah Whitney,West
cc68fd3f-9d37-4a5c-a2fc-7fe3696100ac,2023-06-25,chair,Toys,81.29,3,Meghan Wiley,East
e65a3ae4-3a72-417d-829e-d120cddb2316,2023-01-09,again,Toys,334.6,4,Christine Robertson,East
fb46ed39-8772-4347-9cba-9be3040464c0,2023-01-26,yourself,Home,382.47,1,David Lopez,East
31cb5e8e-ae25-42ca-a894-8b4cf0fcccc6,2024-08-28,situation,Clothing,290.53,7,Dustin Mcdowell,North
b3390a6e-a0b8-4e45-9abe-c113a1832fdb,2023-03-09,option,Clothing,471.77,3,Kendra Rodriguez,East
bc39e1b3-bb1d-4677-84e6-748a7f3ab7dc,2024-09-24,central,Toys,134.21,6,Barbara Sanford,West
3df8eeef-e44a-41f6-9251-ad083fcb34fa,2024-12-18,stuff,Electronics,98.34,8,Anthony Everett,West
c2112eda-f1e7-4a9b-af65-70d74643d705,2024-07-14,blue,Books,142.32,1,Dillon Hopkins,North
92b95731-13f2-4c86-ab83-f00fed2ee36f,2023-08-24,ball,Home,52.83,2,Morgan Stewart,East
b6bca2a2-be79-4965-bc9a-923672bbe7b3,2023-03-06,security,Books,362.21,2,Amy Johnson,West
e51c0cdb-8247-44df-9d1f-8e30731c877a,2024-09-18,attention,Electronics,123.83,3,Ronald Rodriguez,West
19b53b7f-b47a-4dce-8f70-9452ce8c037e,2024-03-25,political,Home,458.28,10,Terri Maddox,East
70c455a9-2a1b-4112-b033-1476f53fc3dd,2024-10-30,standard,Books,494.27,4,David Brown,East
6d3f4b37-ed90-41c1-90b2-e6e5ec6e61bd,2023-10-25,recent,Home,97.87,5,Jessica Baker,East
4598244b-f0bd-4405-a50d-d400a27ee80d,2024-06-28,business,Electronics,241.0,9,Leslie Daugherty,West
c1fa924e-e1bc-4fb2-afed-6cc540b000a4,2023-04-03,defense,Toys,91.18,1,Ashley Taylor,South
53e83663-9c14-440d-9b2d-81ccc602bd20,2024-08-15,tend,Toys,179.22,3,Ivan Kramer,North
7e15aa2c-07b6-428f-8e98-ce2517337a7c,2024-11-16,black,Books,492.42,3,Amy Ortiz,South
33e9e55e-4024-42a3-8334-f55802cee581,2024-03-16,world,Clothing,183.24,2,Rebecca Ramirez,North
6f844392-62f9-4bb2-a5dc-ac6cc329870a,2024-12-14,message,Toys,149.92,4,Brenda Rogers,South
ac4ebce0-a02a-4b21-a2a7-d0fcc683ad33,2024-12-10,lead,Clothing,182.65,9,Jeff Ferguson,West
d2928f4b-e151-4a0d-b275-16ea63a6aae9,2024-04-12,be,Clothing,423.95,2,Christopher Montgomery,East
5ac5f4f0-771e-4087-952b-1ee109d5b64f,2024-02-10,building,Toys,466.75,4,Ann Huber,South
907d8532-2076-4932-919c-21edd47133e7,2024-10-26,material,Toys,184.96,9,Patricia Brown,West
d26eeeba-53ff-4644-8741-ee56b5e2834d,2024-11-08,series,Home,367.69,6,Joel Cunningham,South
ebc16f69-7946-4978-a5e9-675306389bd3,2023-05-27,trade,Clothing,408.83,5,Kathy Mcintyre,West
14dc01bc-0aa5-4583-a2a5-a421858da7da,2023-07-28,like,Electronics,41.94,7,Stephanie Bell,West
5c6be596-58f1-4c91-9d6d-47e490e0172f,2023-08-11,more,Home,183.81,4,Emily Higgins,West
b7a02afd-30d6-463f-91c2-72d801267789,2023-04-27,short,Home,42.0,9,Lindsey Mccullough,South
789a2829-8a66-4359-abe0-a1771c5e1698,2024-11-29,view,Toys,156.07,4,Robin Coleman,West
d763b159-ed9a-489a-9085-2f4f0b09ec41,2023-05-16,concern,Books,195.41,4,Monica Stewart,East
067fece7-f1ff-46dc-b45a-a79bd855fb35,2024-03-27,notice,Electronics,401.95,5,David Rosales,South
2011bc8a-e7bf-4a96-a484-9eb55096ccf2,2023-06-18,blue,Home,466.0,9,James Hughes,South
a2b4d215-c3c5-407d-be29-2238fbfbe602,2023-04-10,certainly,Electronics,498.41,8,Diane Weiss,North
2462c274-abbf-46c7-a80a-ee2a466bd06f,2023-04-05,top,Toys,399.07,6,Rebecca Jones,South
ddda17a3-6779-4e0d-a5c1-df67987d616d,2024-11-04,hotel,Clothing,78.32,6,Daniel Lee,East
29b49664-0f52-461d-82f1-240d4e5c6dd2,2023-06-20,show,Clothing,450.88,7,Samuel Gray,West
e91e70af-224a-4354-a490-7635201910c6,2023-07-13,to,Toys,317.97,9,Ryan Hartman,South
b75db71e-a453-4fe9-b48f-653e7b1bcb6b,2024-01-14,knowledge,Home,32.39,2,Amber Hernandez,North
bad4c288-0bf5-4ed8-b93c-2989c399fd7f,2024-08-28,much,Home,418.7,10,Jason Evans,North
d2d07223-0b20-4e0f-8505-0a17d2e1ed4d,2023-08-17,case,Clothing,436.22,1,Tracy Patterson,South
b2835498-be80-493e-b0f1-bb1d8e10fed6,2023-04-16,be,Electronics,75.28,9,Jesse Taylor,North
2e22fd39-f31e-4448-a323-c57fa197b954,2024-07-17,produce,Toys,380.62,5,Jason Hendrix,South
d020baee-95fc-4389-8cd6-6756583e26a4,2024-04-16,move,Clothing,169.69,3,Bryan Galvan,East
2ca723c4-8f4e-4442-94aa-aefe153251c9,2023-07-23,already,Books,398.67,10,Melissa Nguyen,East
ccd9f2af-339c-4a75-83fd-46ffd03459a4,2023-06-01,show,Clothing,191.76,10,Micheal Roberts,East
b56b9357-b34d-48b0-93f3-c15842ce91c0,2023-02-23,until,Clothing,108.05,10,Anna Kim,North
8476af98-425d-495f-8846-bf9040fe6898,2023-04-09,on,Clothing,231.69,4,Krista Fowler,West
e8f58c5d-ffa0-4419-b4db-cc40ef7dee1a,2024-11-21,energy,Toys,269.96,10,Jesse Jones,East
72e6316e-e671-4ad2-81b5-468a27bb1580,2024-10-10,between,Clothing,224.95,7,Daniel Holland,West
a1ee691a-09e1-43b0-a71f-27728d7f7ba5,2024-05-23,shoulder,Books,37.91,5,Linda Kelly,South
83210210-a43c-491d-ad4d-a4ef95e38180,2023-11-06,strong,Toys,261.12,6,Michael Jefferson,East
50eaa1d2-c1f8-490b-a55e-44b808a6d5b4,2023-05-15,human,Books,330.84,8,Luis Cooper,North
31610b3d-1257-463c-b25d-cb50d15b5985,2023-05-28,war,Electronics,212.54,10,Nicholas Hamilton,East
9c63765b-74e0-4bbb-8a80-33a7a5fd89c8,2024-10-31,hot,Books,83.64,9,Melissa Keller,East
85b303d3-756b-4c0d-8ff0-c8ac3d1cd68c,2024-03-26,newspaper,Clothing,200.03,9,Joshua Newman,South
e9a4a856-556b-40fa-b5a3-cece28cdc38a,2023-01-07,who,Electronics,468.69,6,Alexander Owens,West
c5826444-79fa-4501-a287-401ba7bbaa76,2023-09-23,game,Toys,304.38,4,Tiffany Fox,North
1519401c-8b1f-4137-8ea2-55e08e50c79a,2024-02-15,or,Clothing,367.7,8,Tammie Garcia,South
00a1402e-57e7-4f7b-8486-10cfd21276c2,2024-05-19,say,Home,403.58,2,John Bradley,South
1a9e8547-147a-48ac-865d-8e4ed01e488b,2024-01-01,owner,Electronics,41.13,7,James Kane,West
91fd7d4a-5a31-46a6-9b87-cc5e6d7fe9b2,2024-06-03,office,Clothing,235.87,2,Laura Hebert,East
60c8e5a0-d560-464c-95f7-792a739ac9e2,2023-04-02,including,Books,138.26,6,Julia Thompson,South
d7604342-fcbc-4229-9caf-a108832c9b79,2024-08-02,when,Home,335.89,10,Jonathan Williams,East
22d80170-1e6c-4d83-a2f6-2516dc88b09c,2024-09-18,food,Home,428.07,3,Shirley Price,West
2ebed37d-05d1-46b6-acee-c38d511fcda9,2024-07-22,effort,Home,51.0,6,Nicole Li,North
567fec5e-04ea-481d-a006-8c1cbbd743b3,2023-07-23,others,Electronics,341.65,6,Leonard Delgado,West
0b4cba0a-317e-4b1d-9b83-acd5e2ccddd8,2023-02-26,rule,Books,494.64,6,Christopher Powers,North
b2e74e77-0fe1-4edf-a538-790169f12ccd,2024-11-21,benefit,Books,163.05,10,Amanda Washington,North
e963544a-63b7-4101-8bf8-e26a4fae667b,2024-07-06,claim,Clothing,75.74,2,Jeff Hines,West
cb60fefc-c47e-430e-99b7-02a20d5f024a,2024-06-20,point,Home,254.51,6,Amanda Spears,West
eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,2024-04-17,interview,Home,346.23,5,Janet Young,North
688181a8-13d1-4a49-ad46-9bf4d5cf2dc4,2024-10-17,to,Home,220.6,9,Kimberly Fry,South
9aa909f1-5adf-4d04-b0d2-27180dd35d11,2024-06-13,star,Books,90.52,2,Peggy Humphrey,West
417df4f8-c1a7-4e00-9ec1-2fa2e6df12ce,2024-10-28,his,Toys,475.29,6,Rachel Ferguson,West
d95e17e1-900f-42f7-8f4b-4ed5ac1d02e8,2023-07-29,simple,Clothing,386.34,5,Jessica Dorsey,North
2e402534-6987-4052-b421-9d3ecdc39412,2024-08-30,federal,Books,29.1,4,Yesenia Scott,North
439f4b86-cd6a-4e0c-b427-965607db34e0,2024-04-03,year,Books,373.76,5,Luis Wood,East
106861d3-633d-4c54-b304-59cc30c42d61,2024-07-19,head,Clothing,26.83,7,Raymond Lowe,East
06b42b6f-1f94-43c8-98a7-75945b8c4949,2023-06-14,mouth,Books,282.84,1,Rhonda Burns,North
675d0855-2d55-40c9-8576-598359cd012a,2022-12-28,hour,Toys,105.27,7,Jay Clarke,South
e5a1bdae-a747-495e-b0c9-52af9db31510,2024-11-18,against,Books,417.8,3,Ryan Ross,North
ca6ef7ce-74db-49f3-92a3-3c33037e5725,2023-04-15,across,Books,383.15,2,Olivia Powers,South
b1e186d7-df25-4e5d-befa-9c478dd6650f,2024-09-24,ability,Clothing,229.35,1,Timothy Richardson,West
dba45b5e-1498-465b-b9fe-0a1b7efbe877,2023-06-03,character,Books,19.63,8,Adam Valencia,North
66e51767-dcb3-4e4a-891d-fa7b0d3dc6aa,2024-07-22,even,Electronics,446.62,10,Kevin Rollins,West
eceb9505-dbc3-4e56-88a1-7945ca6d3e06,2024-03-17,sit,Home,136.72,7,Lori Dennis,North
840fbb0b-a5e3-47af-871d-ade6432255ee,2024-06-01,responsibility,Toys,231.05,5,Jennifer Wilson,South
1480f037-d39a-4bb0-962b-68d41880fa4b,2022-12-27,room,Home,248.13,4,Edward Lewis,East
19365f61-f484-478d-9bc9-e8895567a84c,2023-11-14,determine,Toys,15.96,4,Christine Young,West
277e5c18-0877-4fe6-b7d8-70b678ac8704,2023-04-02,read,Books,346.07,5,Tricia Walsh,East
ce03a34d-a022-4fee-843f-b606e8b7e2da,2023-04-16,weight,Electronics,478.06,7,Robert Moore,North
002f9cc4-096b-4aff-b5b7-751f497e28aa,2024-01-05,certain,Toys,235.92,6,Kathleen Walton,South
f1c51dda-2828-4370-9672-ebc7606e8502,2024-02-16,cultural,Books,186.85,9,Mr. Aaron Bridges,North
291a58af-259a-4b28-b22b-89748c5c192f,2023-01-25,business,Clothing,471.66,1,Christina Shah,West
28b299bc-ebbe-4a41-8781-e11f2cb38568,2024-01-19,them,Clothing,378.13,10,Lori Huff DVM,East
f172840f-3e19-40ba-ae09-ccfba3dee81f,2023-08-29,might,Home,471.91,5,Cody Morris,North
540988e7-9fed-4060-af23-d4afe0ff58a5,2023-06-13,simple,Toys,346.86,10,Elizabeth Hayes,East
f5657d00-7ba0-4f58-861a-e8d1f212cc6f,2024-05-28,member,Home,44.93,4,Cassandra Gibson,East
65ea29d1-adae-4e45-a036-e74be34d7804,2023-05-09,reflect,Home,51.98,7,Jason Woodward,South
a2bb6283-3d83-4d7c-b9f7-06d40b4ea16d,2023-12-14,car,Toys,461.3,2,Antonio Orozco,North
f75a7e6f-2b86-4694-941d-1a814815642c,2023-08-27,fact,Toys,146.11,4,Grace Williams,North
29e316ad-39dd-4477-9a22-0eb23cf9d1fe,2024-05-23,every,Electronics,420.44,9,Martin Gonzales Jr.,South
5d005716-7680-491b-abb6-204ee0db22d3,2024-11-08,technology,Books,326.43,5,Paul Nichols,North
62f25291-2353-4455-90bc-cb66e0631450,2023-12-03,chair,Books,481.66,1,Elizabeth Graham,West
2982100c-0372-4e33-8550-7d2b909e7f78,2023-06-22,turn,Clothing,119.35,8,Matthew Gibson,East
afdb4e0b-0171-4f1d-956a-2f20ee283bb7,2024-12-24,amount,Clothing,474.4,4,Michael Beltran,East
2c05b870-cd34-4cd7-b7ed-75b463d0fccd,2024-05-12,consider,Toys,347.64,8,Andrew Weaver,East
06714938-04fe-473d-a61c-ec19fff83cec,2024-05-03,whose,Home,170.73,8,Heather Lam,North
00f24603-8295-4fe0-92c5-53b5d2f74429,2024-07-17,realize,Home,31.56,2,Julie Gordon,West
ecf150e6-c6f1-49c7-8c15-a57509c64c1d,2023-07-26,have,Books,132.83,3,Michael Brown,North
25cf51c4-9c89-4296-92b0-35e01ca5a2f5,2024-06-01,tax,Electronics,37.96,9,Robert Lee,South
c96ef1a5-ac70-4464-a734-f9bbc7405255,2024-06-26,skin,Toys,73.76,5,Claudia Wilson,East
6b325d48-06c4-4109-89a6-e611613f718d,2023-05-20,game,Clothing,474.67,3,Joshua Baker,North
afb9f3a8-e9e7-41ba-916b-51ee6faefeda,2023-03-12,decision,Clothing,216.18,10,Jesse Daniel,West
ec2b5e21-3f7a-48e0-b611-8bd6553a773a,2023-09-22,project,Toys,267.23,2,Kevin Harper,West
37773772-829f-47ba-9d30-db822348e1b7,2024-01-09,beyond,Toys,110.13,4,Lisa Russell,North
213a6ad8-12b3-4a24-a67f-ceeb8889832c,2023-07-24,more,Books,419.82,1,Mr. Joseph Craig,West
59c07423-a89f-4916-90ec-83746862dc24,2023-09-24,student,Books,84.44,5,David Spence,East
e54ce0de-6e79-4a92-98b7-f1a2f74f1905,2024-02-16,miss,Toys,286.2,1,Nancy Jarvis,South
61bafa39-789c-4c72-bee2-9e686fa00319,2024-03-26,check,Toys,430.74,2,Debra Reed DVM,East
3d7439ee-6514-4471-aa95-1570399bcb79,2023-08-01,project,Books,371.27,1,Brittany Kramer,West
eba08424-65a5-4c1f-bb2e-cfc5a53011a2,2023-06-12,enter,Toys,342.52,1,Daniel Austin,North
409b3c5b-d5e8-489c-91ab-249d94d50a99,2023-08-03,full,Home,477.94,1,James Martin,West
86ce563d-e291-45e1-869f-c269ff7acd86,2024-02-27,customer,Electronics,491.22,7,Lisa Meadows,West
9aa1ecd6-058f-48d5-8ad6-cc515f2e1048,2023-10-25,prove,Home,276.85,4,William Parker,North
e072caae-797c-47bf-8793-85209c921e7f,2023-02-13,business,Electronics,304.57,2,Gregory Meza,West
9c684df1-0a51-4e87-86ba-68553cad275a,2023-05-10,prepare,Clothing,264.4,7,Johnathan Hill,East
6409df32-cc4e-46da-9e09-89b952526d45,2023-10-12,religious,Clothing,34.24,5,Jacqueline Middleton,West
88d3281a-1b4e-4428-a048-3bb2f6d080c4,2023-03-23,road,Home,107.92,4,Mark Archer,East
24eac3f4-0c78-42f9-9a41-8b24e0acf9ff,2024-03-27,eight,Electronics,467.81,1,Joseph Ayala,East
c48ae374-06dc-4579-a476-40a1b6a659ef,2024-11-29,head,Home,57.83,6,John Bond,South
f9fb4010-dec7-42b7-bb22-fa316bc9e970,2024-05-14,successful,Books,191.38,7,Kelsey Yates,South
1ad566c3-ecb0-4f48-aed6-3ea464a2bc48,2023-03-08,inside,Electronics,55.74,10,Melanie Patrick,West
7644d183-9aab-422d-b5ef-8aabb693f4ef,2024-01-30,specific,Electronics,337.98,10,Brandon Williams,North
796f9881-572a-4b53-ab6b-7b4229502326,2024-10-17,board,Books,190.71,9,Colleen Wagner,East
eb1d1061-9717-4a6e-a8b4-d5b9693d993c,2023-04-11,face,Clothing,19.74,9,James Bailey,West
c30759a4-48a1-43ab-9d55-daaffefc5b4a,2024-07-02,stage,Toys,383.74,10,Ashley Figueroa,North
5e47c2a0-eef6-4139-9ccd-d34080e97f74,2024-10-30,without,Toys,194.18,2,Laurie Harrison,West
5b8d11ba-a0ec-4e5a-a487-8d19586d7f41,2024-12-06,important,Home,106.69,10,Kimberly Jenkins,West
84caa7c8-a159-4b4f-b901-726fc421325a,2024-12-04,onto,Electronics,58.24,10,Jeffery Tran,West
e08c28eb-3218-4fbf-8dcc-bbedc0e0d55b,2023-12-17,heavy,Toys,451.73,2,William Dalton,East
b934718f-2d49-4ca2-81f4-317df5141524,2023-04-15,almost,Home,476.04,3,Joseph Wong,East
614f1ddc-4bc9-42ce-931d-a6ac956c2129,2023-11-18,pull,Home,32.61,6,Christopher Schneider DDS,South
8d2ad974-4a86-4655-8a9d-499ca2698c2d,2023-07-16,glass,Books,83.04,3,Kelly Harrison,East
69199a8a-aea6-4315-88ef-444a6e63ffa4,2024-11-20,each,Books,94.39,6,Annette Mcclure,West
354af1bd-ba56-42f7-a00a-a45e44e1b08c,2024-07-16,indeed,Clothing,59.94,8,Peter Stevens,East
1c3c8d35-21d4-4b7e-a258-7c8958ccf9b4,2024-02-14,along,Toys,103.75,8,Amber Moses,West
07fe6a4e-2a6f-4e47-9b61-f92b9cf600ec,2023-05-25,sometimes,Clothing,11.52,6,Ronald Ferrell,South
76a933cf-65fd-4f69-93a2-5c9b6e3a52d7,2024-08-07,know,Toys,84.83,9,Mallory Hernandez,North
b5004950-b5f5-4316-a453-35cc137fcd2b,2024-08-30,not,Electronics,205.82,7,Megan Hickman,West
6ce8d7dc-c71d-42d6-93ec-5718ae4a741a,2023-05-11,expect,Toys,18.15,4,Candice Johnson,South
2367ad9e-8dcd-4d64-b9e8-e4ee8b7f6d7a,2024-07-21,start,Home,308.49,6,Heather Rogers,East
2a1ace85-351c-4aac-a728-ec952b52dab1,2023-02-16,successful,Home,263.7,7,Thomas Huff,South
22b3ce34-867a-4ac9-879b-e4e53a6e8f12,2023-07-18,collection,Electronics,312.79,1,Karla Joyce,North
e65d1c73-5b62-47c9-be38-01afd1a8d7b0,2023-12-02,wide,Clothing,169.17,5,Stacy Ponce,South
49bcf4a8-bc62-44a8-9f93-e802e1c25cd1,2023-09-05,everybody,Books,49.38,10,Leslie Mccarty,West
af273f40-55cd-472e-8b10-cf68b7691470,2023-10-13,any,Electronics,156.53,4,Joshua Wilson,West
ea045534-f679-4fd3-8d74-afec1e548a7c,2024-01-26,size,Home,218.02,8,Taylor Castro,South
c5fee487-68ab-4281-968d-2bc2dac7c336,2023-02-02,executive,Home,395.26,9,Steven Garcia,North
2887a3a9-e633-47c3-8303-42c7dcfbde0a,2023-09-18,several,Electronics,54.4,7,Amanda Frank,South
f7f1bb27-8066-4563-a0c3-0ce957ac59f2,2024-10-02,base,Clothing,437.08,1,Rachel Bates,East
25033a3e-b1f5-47d0-887b-4cca54f02dc4,2024-10-24,good,Electronics,393.96,3,Rodney Walker,North
bd637b3a-fc0b-4519-a04a-a4a2e983cc1d,2023-10-23,range,Toys,230.44,10,Lori Kirby,East
3c0a94de-4e24-4cf7-8e33-dcabbe684e2b,2024-07-18,keep,Electronics,42.89,4,Alexis Leblanc,North
60e9bd79-fe1c-41e5-aa31-e67ae1680205,2024-07-07,account,Electronics,468.97,8,Jill Bryant,East
78a55d6b-f2de-400f-a3e8-695158b5f052,2023-10-19,staff,Books,193.65,3,Rachael Stewart,North
68fc642a-f6f2-4926-8e60-678b82f4b48a,2024-02-24,resource,Home,249.53,1,Connor Castillo,East
1903b45f-d01c-4935-a803-2f7efef06b04,2023-04-01,example,Toys,417.22,8,Amanda Abbott,West
25cc2478-276d-4e19-b924-e06aaef5baef,2024-08-15,dream,Electronics,113.76,2,Christopher Lewis,North
a25130a8-9870-4707-955f-bc3301424249,2024-06-28,reality,Books,231.86,1,Melissa Abbott,South
e1a9344e-ef7f-4bc8-bb24-cba4b4577bf7,2024-06-30,work,Books,446.79,9,Tanner Martin,West
c77f0b62-b264-49f7-9b58-286c8461f840,2024-02-18,tell,Books,388.66,10,Jason Rogers,East
98856c7f-3475-4526-b2b4-c281a5b91ee8,2024-03-11,traditional,Toys,90.52,9,Megan Brown,South
83719849-fb52-44d9-9a66-d48da4f0d9c2,2023-04-22,start,Toys,372.16,10,Joseph Garcia,North
bb5f15c1-b044-4ebb-8445-17ef1c769e1f,2024-05-17,section,Clothing,225.8,6,Michelle Montgomery,North
15db4487-6038-43f3-ab2b-cfda9d4319b5,2023-01-21,country,Electronics,434.23,4,Timothy King,North
1d8ac1a9-02af-4382-8938-ad77cb18d6a4,2023-08-19,environment,Clothing,165.41,1,Joseph Madden,West
b8f35c26-d13e-439c-9cb6-f1f0e4751694,2024-04-17,hope,Toys,480.7,6,Matthew Roberson,West
ad0cabfc-1baf-41f1-917f-a07e7b0f78c1,2023-12-04,with,Home,310.38,2,Courtney Ramirez,West
b259a6a0-9591-4900-9e7c-faad73df770a,2024-01-29,test,Clothing,397.77,2,Nicholas Simpson,North
cfe4fb66-7c8d-4368-aaa2-843940fe81ec,2024-08-07,need,Books,415.17,4,Thomas Gonzalez,South
28b74f3d-ec38-46bc-ba8d-1c00c6962905,2024-03-15,protect,Books,242.88,5,Marc Long,West
e5098f9a-d3c6-4e05-8d37-aebb8fc7f7e3,2023-11-13,build,Home,347.42,8,Kevin Lynch,South
820bc51d-db3a-4fa6-87d0-286213f36e53,2023-06-06,Congress,Books,466.03,7,Brett Williams,North
06999e1e-2b02-437e-a2cd-159aebba80d2,2023-12-24,modern,Electronics,335.06,10,Daniel Lozano,North
2ab465e9-d97d-4b38-a4a9-8266d3d6362b,2023-06-01,decision,Books,165.29,4,Corey Ray,East
68adc28f-8463-416a-be65-6befe0efc989,2023-10-25,try,Clothing,316.47,5,Max Clark,South
702cebbe-3544-4189-a920-46339bb68cd2,2023-03-03,our,Home,194.82,10,Angela Gomez,West
439ddd74-67af-46d9-af04-ef81b5481bf2,2023-03-10,poor,Clothing,294.04,10,Lucas Smith,West
eb6ec9e0-225f-4457-9662-5aa1056b565f,2024-02-13,personal,Clothing,195.7,1,Brian Guzman,North
70e2ee61-e29b-44d7-abdc-9c10636241c3,2023-11-02,back,Toys,143.34,10,Michael West,East
60032713-ea8f-423d-8dbc-321b90a00ee1,2023-03-29,involve,Electronics,318.25,10,David Frederick,East
a4e0ee5b-1638-425c-8d66-65d8edf2a720,2024-01-22,feeling,Toys,316.27,1,Nicole Stewart,East
3bac2660-55a3-4129-a7ba-6b1a96954911,2024-05-31,teach,Home,408.95,6,Destiny Johnson,South
0a02da60-749d-4601-9f98-377981bd5336,2023-12-22,rule,Electronics,195.08,4,Michael Sanchez,East
44c8fd00-1a0f-4218-9eb8-83257add8fed,2024-07-29,resource,Electronics,16.67,5,Emily Weber MD,South
8d00b7b2-7d82-4ccf-81eb-88e5d549faad,2024-05-15,and,Books,171.51,1,Robert Harper,North
43eb280e-7901-4990-a4e3-22cfa51de78b,2023-05-04,evening,Home,68.86,9,James Fuller,North
5d443821-8a7f-43ae-bad2-3fbf2e573864,2023-01-19,accept,Toys,108.44,3,Jessica Ellis,West
9bde299d-da28-4b7a-8d6d-99a628d798b4,2023-05-30,all,Books,448.05,9,Leah Wise,East
74f8c57b-24c5-42ca-aab3-c4d8d4e4004b,2023-06-23,successful,Home,12.38,1,Melissa Roman,South
7a658abe-1188-4fa1-b660-ffd5119fc1c4,2023-06-29,policy,Toys,442.14,1,Cathy Bush,North
68f49b51-f3fa-4613-90ed-41f464aba3f6,2023-03-08,cold,Clothing,68.16,3,Jessica Torres,East
7b777bf2-43f9-4cbd-979d-221d8e5f37fa,2024-04-02,girl,Electronics,147.42,9,Todd Jennings,North
4bf41e10-1c62-4f82-9081-3d923aca43f2,2023-10-14,consider,Home,282.29,6,Margaret Collins,North
181a218e-cfd6-4560-9c05-c1f3241d3e27,2023-11-05,voice,Clothing,360.89,9,Sharon Cabrera,West
0e8472a7-dd33-4379-a88f-58c1237d7b90,2023-02-17,interview,Home,274.2,8,Kathryn Weiss,East
96248805-2305-46d3-aa61-353ad2b00078,2024-11-13,east,Clothing,226.59,7,Angela Malone,East
0876daaa-01ce-4fc6-b2d1-16fe8f08963c,2024-09-28,past,Books,450.03,10,Kathy Walker,East
b325442c-8eeb-4fd8-a783-b0c3dcae667e,2024-02-23,official,Electronics,263.12,9,Jonathan Petersen,East
b6d066f2-7d87-4566-9a0a-80bec15dfcfc,2023-06-08,tell,Home,372.08,3,Sean Coleman Jr.,South
